Variables at t=0, 0.000667, 0.000000, 1.000000, 0.000000
Parameters, 0.010000, 0.070000, 0.030000, 0.030000, 0.010000, 100.000000, 0.000500, 0.000022, 0.000000, 0.005000, 2, 20, 0.300000
0.000667, 0.000000, 1.000000, 0.000000
0.000640, 0.000000, 0.997777, 0.000111
0.000632, 0.000000, 0.997865, 0.000207
0.000640, 0.000000, 0.997892, 0.000291
0.000653, 0.000000, 0.997866, 0.000374
0.000666, 0.000000, 0.997823, 0.000458
0.000679, 0.000000, 0.997780, 0.000544
0.000693, 0.000000, 0.997735, 0.000631
0.000707, 0.000000, 0.997690, 0.000720
0.000721, 0.000000, 0.997644, 0.000811
0.000735, 0.000000, 0.997597, 0.000904
0.000750, 0.000000, 0.997549, 0.000999
0.000765, 0.000000, 0.997500, 0.001096
0.000780, 0.000000, 0.997450, 0.001194
0.000796, 0.000000, 0.997399, 0.001295
0.000812, 0.000000, 0.997347, 0.001397
0.000828, 0.000000, 0.997293, 0.001502
0.000844, 0.000000, 0.997239, 0.001608
0.000861, 0.000000, 0.997184, 0.001717
0.000879, 0.000000, 0.997128, 0.001828
0.000896, 0.000000, 0.997070, 0.001941
0.000914, 0.000000, 0.997012, 0.002056
0.000932, 0.000000, 0.996952, 0.002174
0.000951, 0.000000, 0.996891, 0.002294
0.000970, 0.000000, 0.996829, 0.002417
0.000989, 0.000000, 0.996765, 0.002541
0.001009, 0.000000, 0.996701, 0.002669
0.001029, 0.000000, 0.996635, 0.002799
0.001050, 0.000000, 0.996567, 0.002931
0.001071, 0.000000, 0.996499, 0.003066
0.001092, 0.000000, 0.996429, 0.003204
0.001114, 0.000000, 0.996357, 0.003344
0.001136, 0.000000, 0.996285, 0.003488
0.001159, 0.000000, 0.996210, 0.003634
0.001182, 0.000000, 0.996134, 0.003783
0.001206, 0.000000, 0.996057, 0.003935
0.001230, 0.000000, 0.995978, 0.004090
0.001255, 0.000000, 0.995898, 0.004248
0.001280, 0.000000, 0.995816, 0.004410
0.001305, 0.000000, 0.995732, 0.004574
0.001332, 0.000000, 0.995647, 0.004742
0.001358, 0.000000, 0.995560, 0.004913
0.001385, 0.000000, 0.995471, 0.005088
0.001413, 0.000000, 0.995380, 0.005266
0.001441, 0.000000, 0.995288, 0.005447
0.001470, 0.000000, 0.995194, 0.005632
0.001500, 0.000000, 0.995098, 0.005821
0.001530, 0.000000, 0.995000, 0.006014
0.001560, 0.000000, 0.994900, 0.006210
0.001591, 0.000000, 0.994798, 0.006411
0.001623, 0.000000, 0.994694, 0.006615
0.001656, 0.000000, 0.994587, 0.006823
0.001689, 0.000000, 0.994479, 0.007036
0.001722, 0.000000, 0.994369, 0.007252
0.001757, 0.000000, 0.994256, 0.007473
0.001792, 0.000000, 0.994141, 0.007699
0.001828, 0.000000, 0.994024, 0.007929
0.001864, 0.000000, 0.993905, 0.008163
0.001902, 0.000000, 0.993783, 0.008402
0.001940, 0.000000, 0.993658, 0.008646
0.001979, 0.000000, 0.993532, 0.008895
0.002018, 0.000000, 0.993402, 0.009148
0.002059, 0.000000, 0.993270, 0.009407
0.002100, 0.000000, 0.993136, 0.009671
0.002142, 0.000000, 0.992999, 0.009940
0.002185, 0.000000, 0.992859, 0.010214
0.002228, 0.000000, 0.992716, 0.010494
0.002273, 0.000000, 0.992570, 0.010779
0.002318, 0.000000, 0.992421, 0.011070
0.002365, 0.000000, 0.992270, 0.011367
0.002412, 0.000000, 0.992115, 0.011669
0.002460, 0.000000, 0.991958, 0.011978
0.002509, 0.000000, 0.991797, 0.012292
0.002559, 0.000000, 0.991633, 0.012613
0.002611, 0.000000, 0.991465, 0.012941
0.002663, 0.000000, 0.991295, 0.013274
0.002716, 0.000000, 0.991121, 0.013615
0.002770, 0.000000, 0.990943, 0.013962
0.002826, 0.000000, 0.990762, 0.014316
0.002882, 0.000000, 0.990577, 0.014676
0.002940, 0.000000, 0.990389, 0.015044
0.002999, 0.000000, 0.990197, 0.015420
0.003059, 0.000000, 0.990001, 0.015802
0.003120, 0.000000, 0.989801, 0.016193
0.003182, 0.000000, 0.989597, 0.016591
0.003246, 0.000000, 0.989389, 0.016996
0.003311, 0.000000, 0.989177, 0.017410
0.003377, 0.000000, 0.988960, 0.017832
0.003445, 0.000000, 0.988740, 0.018262
0.003514, 0.000000, 0.988514, 0.018701
0.003584, 0.000000, 0.988285, 0.019149
0.003656, 0.000000, 0.988050, 0.019605
0.003729, 0.000000, 0.987811, 0.020070
0.003803, 0.000000, 0.987568, 0.020544
0.003879, 0.000000, 0.987319, 0.021028
0.003957, 0.000000, 0.987066, 0.021521
0.004036, 0.000000, 0.986807, 0.022024
0.004117, 0.000000, 0.986543, 0.022537
0.004199, 0.000000, 0.986274, 0.023060
0.004283, 0.000000, 0.986000, 0.023593
0.004369, 0.000000, 0.985720, 0.024137
0.004456, 0.000000, 0.985434, 0.024691
0.004545, 0.000000, 0.985143, 0.025256
0.004636, 0.000000, 0.984846, 0.025832
0.004729, 0.000000, 0.984543, 0.026420
0.004823, 0.000000, 0.984234, 0.027019
0.004920, 0.000000, 0.983919, 0.027629
0.005018, 0.000000, 0.983597, 0.028252
0.005119, 0.000000, 0.983269, 0.028887
0.005221, 0.000000, 0.982935, 0.029534
0.005326, 0.000000, 0.982594, 0.030194
0.005432, 0.000000, 0.982246, 0.030867
0.005541, 0.000000, 0.981891, 0.031553
0.005651, 0.000000, 0.981529, 0.032253
0.005764, 0.000000, 0.981159, 0.032966
0.005880, 0.000000, 0.980783, 0.033693
0.005997, 0.000000, 0.980398, 0.034434
0.006117, 0.000000, 0.980007, 0.035189
0.006240, 0.000000, 0.979607, 0.035960
0.006364, 0.000000, 0.979199, 0.036745
0.006492, 0.000000, 0.978783, 0.037545
0.006622, 0.000000, 0.978359, 0.038361
0.006754, 0.000000, 0.977927, 0.039193
0.006889, 0.000000, 0.977485, 0.040042
0.007027, 0.000000, 0.977035, 0.040906
0.007167, 0.000000, 0.976576, 0.041787
0.007311, 0.000000, 0.976108, 0.042686
0.007457, 0.000000, 0.975630, 0.043602
0.007606, 0.000000, 0.975143, 0.044535
0.007758, 0.000000, 0.974646, 0.045487
0.007913, 0.000000, 0.974139, 0.046457
0.008072, 0.000000, 0.973622, 0.047445
0.008233, 0.000000, 0.973095, 0.048453
0.008398, 0.000000, 0.972557, 0.049480
0.008566, 0.000000, 0.972009, 0.050527
0.008737, 0.000000, 0.971449, 0.051594
0.008912, 0.000000, 0.970879, 0.052682
0.009090, 0.000000, 0.970297, 0.053791
0.009272, 0.000000, 0.969703, 0.054920
0.009457, 0.000000, 0.969097, 0.056072
0.009646, 0.000000, 0.968480, 0.057246
0.009839, 0.000000, 0.967850, 0.058442
0.010036, 0.000000, 0.967207, 0.059661
0.010237, 0.000000, 0.966552, 0.060903
0.010442, 0.000000, 0.965883, 0.062169
0.010650, 0.000000, 0.965201, 0.063459
0.010863, 0.000000, 0.964506, 0.064774
0.011081, 0.000000, 0.963797, 0.066114
0.011302, 0.000000, 0.963073, 0.067479
0.011528, 0.000000, 0.962335, 0.068870
0.011759, 0.000000, 0.961582, 0.070288
0.011994, 0.000000, 0.960815, 0.071732
0.012234, 0.000000, 0.960032, 0.073204
0.012479, 0.000000, 0.959233, 0.074704
0.012728, 0.000000, 0.958418, 0.076232
0.012983, 0.000000, 0.957587, 0.077789
0.013242, 0.000000, 0.956740, 0.079375
0.013507, 0.000000, 0.955875, 0.080991
0.013777, 0.000000, 0.954994, 0.082638
0.014053, 0.000000, 0.954095, 0.084315
0.014334, 0.000000, 0.953177, 0.086024
0.014621, 0.000000, 0.952242, 0.087764
0.014913, 0.000000, 0.951288, 0.089538
0.015211, 0.000000, 0.950314, 0.091344
0.015516, 0.000000, 0.949322, 0.093184
0.015826, 0.000000, 0.948309, 0.095059
0.016142, 0.000000, 0.947277, 0.096968
0.016465, 0.000000, 0.946223, 0.098912
0.016795, 0.000000, 0.945149, 0.100893
0.017131, 0.000000, 0.944053, 0.102910
0.017473, 0.000000, 0.942936, 0.104964
0.017823, 0.000000, 0.941796, 0.107056
0.018179, 0.000000, 0.940633, 0.109187
0.018543, 0.000000, 0.939448, 0.111356
0.018913, 0.000000, 0.938238, 0.113566
0.019292, 0.000000, 0.937005, 0.115816
0.019678, 0.000000, 0.935747, 0.118106
0.020071, 0.000000, 0.934463, 0.120439
0.020473, 0.000000, 0.933155, 0.122814
0.020882, 0.000000, 0.931820, 0.125232
0.021300, 0.000000, 0.930458, 0.127693
0.021726, 0.000000, 0.929069, 0.130199
0.022160, 0.000000, 0.927653, 0.132750
0.022603, 0.000000, 0.926209, 0.135347
0.023055, 0.000000, 0.924735, 0.137991
0.023517, 0.000000, 0.923232, 0.140681
0.023987, 0.000000, 0.921700, 0.143420
0.024467, 0.000000, 0.920137, 0.146207
0.024956, 0.000000, 0.918542, 0.149043
0.025455, 0.000000, 0.916916, 0.151930
0.025964, 0.000000, 0.915258, 0.154867
0.026483, 0.000000, 0.913566, 0.157856
0.027013, 0.000000, 0.911841, 0.160897
0.027553, 0.000000, 0.910081, 0.163992
0.028104, 0.000000, 0.908287, 0.167140
0.028667, 0.000000, 0.906456, 0.170343
0.029240, 0.000000, 0.904590, 0.173601
0.029825, 0.000000, 0.902686, 0.176915
0.030421, 0.000000, 0.900744, 0.180286
0.031030, 0.000000, 0.898764, 0.183714
0.031650, 0.000000, 0.896744, 0.187201
0.032283, 0.000000, 0.894684, 0.190747
0.032929, 0.000000, 0.892583, 0.194352
0.033587, 0.000000, 0.890440, 0.198018
0.034259, 0.000000, 0.888255, 0.201746
0.034944, 0.000000, 0.886026, 0.205536
0.035643, 0.000000, 0.883753, 0.209388
0.036356, 0.000000, 0.881435, 0.213304
0.037083, 0.000000, 0.879070, 0.217284
0.037825, 0.000000, 0.876659, 0.221329
0.038581, 0.000000, 0.874200, 0.225440
0.039353, 0.000000, 0.871692, 0.229618
0.040140, 0.000000, 0.869134, 0.233862
0.040943, 0.000000, 0.866526, 0.238174
0.041762, 0.000000, 0.863865, 0.242555
0.042597, 0.000000, 0.861152, 0.247005
0.043449, 0.000000, 0.858385, 0.251524
0.044318, 0.000000, 0.855563, 0.256114
0.045204, 0.000000, 0.852686, 0.260774
0.046108, 0.000000, 0.849751, 0.265507
0.047030, 0.000000, 0.846758, 0.270311
0.047971, 0.000000, 0.843706, 0.275188
0.048931, 0.000000, 0.840593, 0.280138
0.049909, 0.000000, 0.837419, 0.285162
0.050907, 0.000000, 0.834182, 0.290259
0.051925, 0.000000, 0.830880, 0.295431
0.052964, 0.000000, 0.827514, 0.300678
0.054023, 0.000000, 0.824081, 0.306001
0.055104, 0.000000, 0.820580, 0.311398
0.056206, 0.000000, 0.817010, 0.316872
0.057330, 0.000000, 0.813369, 0.322422
0.058477, 0.000000, 0.809657, 0.328047
0.059646, 0.000000, 0.805871, 0.333749
0.060839, 0.000000, 0.802010, 0.339528
0.062056, 0.000000, 0.798074, 0.345383
0.063297, 0.000000, 0.794060, 0.351314
0.064563, 0.000000, 0.789967, 0.357321
0.065854, 0.000000, 0.785793, 0.363405
0.067171, 0.000000, 0.781537, 0.369564
0.068515, 0.000000, 0.777197, 0.375799
0.069885, 0.000000, 0.772772, 0.382109
0.071283, 0.000000, 0.768261, 0.388494
0.072708, 0.000000, 0.763660, 0.394953
0.074162, 0.000000, 0.758970, 0.401485
0.075646, 0.000000, 0.754187, 0.408090
0.077159, 0.000000, 0.749311, 0.414766
0.078702, 0.000000, 0.744340, 0.421513
0.080276, 0.000000, 0.739271, 0.428330
0.081881, 0.000000, 0.734103, 0.435216
0.083519, 0.000000, 0.728834, 0.442169
0.085189, 0.000000, 0.723463, 0.449187
0.086893, 0.000000, 0.717987, 0.456269
0.088631, 0.000000, 0.712405, 0.463414
0.090403, 0.000000, 0.706713, 0.470619
0.092212, 0.000000, 0.700912, 0.477883
0.094056, 0.000000, 0.694998, 0.485202
0.095937, 0.000000, 0.688970, 0.492575
0.097856, 0.000000, 0.682825, 0.499999
0.099813, 0.000000, 0.676561, 0.507472
0.101809, 0.000000, 0.670177, 0.514989
0.103845, 0.000000, 0.663669, 0.522549
0.105922, 0.000000, 0.657037, 0.530147
0.108041, 0.000000, 0.650278, 0.537780
0.110201, 0.000000, 0.643389, 0.545443
0.112405, 0.000000, 0.636369, 0.553134
0.114653, 0.000000, 0.629216, 0.560847
0.116947, 0.000000, 0.621926, 0.568577
0.119285, 0.000000, 0.614499, 0.576319
