Variables at t=0, 0.001333, 0.000000, 1.000000, 0.000000
Parameters, 0.010000, 0.070000, 0.030000, 0.030000, 0.010000, 100.000000, 0.000500, 0.000007, 0.000000, 0.005000, 1, 4, 1.000000
0.001333, 0.000000, 1.000000, 0.000000
0.001280, 0.000000, 0.999333, 0.000167
0.001239, 0.000000, 0.999360, 0.000310
0.001210, 0.000000, 0.999380, 0.000434
0.001189, 0.000000, 0.999395, 0.000542
0.001176, 0.000000, 0.999405, 0.000636
0.001170, 0.000000, 0.999412, 0.000720
0.001169, 0.000000, 0.999415, 0.000794
0.001173, 0.000000, 0.999415, 0.000861
0.001181, 0.000000, 0.999413, 0.000921
0.001193, 0.000000, 0.999409, 0.000977
0.001208, 0.000000, 0.999403, 0.001028
0.001225, 0.000000, 0.999396, 0.001076
0.001245, 0.000000, 0.999387, 0.001122
0.001267, 0.000000, 0.999377, 0.001165
0.001291, 0.000000, 0.999366, 0.001207
0.001317, 0.000000, 0.999354, 0.001248
0.001343, 0.000000, 0.999341, 0.001289
0.001370, 0.000000, 0.999328, 0.001331
0.001397, 0.000000, 0.999315, 0.001374
0.001425, 0.000000, 0.999301, 0.001417
0.001454, 0.000000, 0.999287, 0.001462
0.001483, 0.000000, 0.999273, 0.001507
0.001512, 0.000000, 0.999258, 0.001553
0.001543, 0.000000, 0.999243, 0.001601
0.001574, 0.000000, 0.999228, 0.001649
0.001605, 0.000000, 0.999213, 0.001698
0.001637, 0.000000, 0.999197, 0.001748
0.001670, 0.000000, 0.999181, 0.001799
0.001703, 0.000000, 0.999165, 0.001851
0.001737, 0.000000, 0.999148, 0.001904
0.001772, 0.000000, 0.999131, 0.001959
0.001808, 0.000000, 0.999114, 0.002014
0.001844, 0.000000, 0.999096, 0.002070
0.001881, 0.000000, 0.999078, 0.002128
0.001918, 0.000000, 0.999059, 0.002187
0.001957, 0.000000, 0.999040, 0.002246
0.001996, 0.000000, 0.999021, 0.002307
0.002036, 0.000000, 0.999002, 0.002370
0.002076, 0.000000, 0.998982, 0.002433
0.002118, 0.000000, 0.998961, 0.002498
0.002160, 0.000000, 0.998941, 0.002564
0.002203, 0.000000, 0.998919, 0.002631
0.002247, 0.000000, 0.998898, 0.002700
0.002292, 0.000000, 0.998876, 0.002770
0.002338, 0.000000, 0.998853, 0.002841
0.002385, 0.000000, 0.998830, 0.002914
0.002433, 0.000000, 0.998807, 0.002989
0.002481, 0.000000, 0.998783, 0.003064
0.002531, 0.000000, 0.998759, 0.003142
0.002582, 0.000000, 0.998734, 0.003221
0.002633, 0.000000, 0.998709, 0.003301
0.002686, 0.000000, 0.998683, 0.003383
0.002740, 0.000000, 0.998656, 0.003467
0.002794, 0.000000, 0.998630, 0.003552
0.002850, 0.000000, 0.998602, 0.003639
0.002907, 0.000000, 0.998574, 0.003728
0.002965, 0.000000, 0.998546, 0.003818
0.003025, 0.000000, 0.998517, 0.003911
0.003085, 0.000000, 0.998487, 0.004005
0.003147, 0.000000, 0.998457, 0.004101
0.003210, 0.000000, 0.998426, 0.004199
0.003274, 0.000000, 0.998394, 0.004299
0.003340, 0.000000, 0.998362, 0.004401
0.003406, 0.000000, 0.998329, 0.004504
0.003475, 0.000000, 0.998296, 0.004610
0.003544, 0.000000, 0.998262, 0.004718
0.003615, 0.000000, 0.998227, 0.004829
0.003687, 0.000000, 0.998192, 0.004941
0.003761, 0.000000, 0.998156, 0.005056
0.003836, 0.000000, 0.998119, 0.005173
0.003913, 0.000000, 0.998081, 0.005292
0.003991, 0.000000, 0.998043, 0.005413
0.004071, 0.000000, 0.998004, 0.005537
0.004152, 0.000000, 0.997964, 0.005664
0.004235, 0.000000, 0.997923, 0.005793
0.004320, 0.000000, 0.997881, 0.005924
0.004407, 0.000000, 0.997839, 0.006058
0.004495, 0.000000, 0.997796, 0.006195
0.004585, 0.000000, 0.997752, 0.006335
0.004676, 0.000000, 0.997707, 0.006477
0.004770, 0.000000, 0.997661, 0.006622
0.004865, 0.000000, 0.997614, 0.006770
0.004962, 0.000000, 0.997566, 0.006921
0.005062, 0.000000, 0.997518, 0.007075
0.005163, 0.000000, 0.997468, 0.007232
0.005266, 0.000000, 0.997417, 0.007392
0.005372, 0.000000, 0.997366, 0.007555
0.005479, 0.000000, 0.997313, 0.007721
0.005589, 0.000000, 0.997259, 0.007891
0.005700, 0.000000, 0.997204, 0.008064
0.005814, 0.000000, 0.997149, 0.008241
0.005931, 0.000000, 0.997092, 0.008421
0.006049, 0.000000, 0.997033, 0.008604
0.006170, 0.000000, 0.996974, 0.008791
0.006294, 0.000000, 0.996914, 0.008982
